"","End.Date","State","YearQuarter","YearMonth","Latino","Indigenous","Asian","Black","Pacific Islander","White","More than one race"
"307",2020-09-30,"Ohio","Cumulative from 2020, Quarter 2 through 2020, Quarter 3","9/2020",21.1029249063686,NA,19.3289521041897,62.8862786305572,0,42.4263719960956,NA
"308",2020-12-31,"Ohio","Cumulative from 2020, Quarter 2 through 2020, Quarter 4","12/2020",52.2451053507183,44.1969415716432,46.989349080875,129.736542773083,NA,139.609177599139,NA
"309",2021-03-31,"Ohio","Cumulative from 2020, Quarter 2 through 2021, Quarter 1","3/2021",77.2408028126306,57.4560240431362,64.3187544156658,182.477705940805,NA,201.39100631058,NA
"310",2021-06-30,"Ohio","Cumulative from 2020, Quarter 2 through 2021, Quarter 2","6/2021",85.6409962219618,66.2954123574649,68.9843635442633,201.760143939704,NA,214.477311700231,NA
"311",2021-09-30,"Ohio","Cumulative from 2020, Quarter 2 through 2021, Quarter 3","9/2021",98.7534932511617,79.5544948289578,75.9827772371596,227.895573840652,NA,245.998429204951,NA
"312",2021-12-31,"Ohio","Cumulative from 2020, Quarter 2 through 2021, Quarter 4","12/2021",133.378680718893,119.331742243437,95.978244931149,293.805231251524,NA,330.949813690029,NA
"313",2022-03-31,"Ohio","Cumulative from 2020, Quarter 2 through 2022, Quarter 1","3/2022",158.169495414724,141.430213029258,108.642041137342,353.936875882239,NA,402.453210978205,NA
"314",2020-06-30,"Oklahoma","2020, Quarter 2","6/2020",5.52502060832687,11.5660421003932,NA,11.2156393594171,NA,12.1276688670652,NA
"315",2020-09-30,"Oklahoma","Cumulative from 2020, Quarter 2 through 2020, Quarter 3","9/2020",22.1000824333075,47.1538639477571,24.7746049527667,31.6077109219935,197.680548234054,36.3440108813657,NA
"316",2020-12-31,"Oklahoma","Cumulative from 2020, Quarter 2 through 2020, Quarter 4","12/2020",73.3722736785808,158.069242038708,68.938031172916,119.293618641072,250.395361096468,149.236619788612,NA
"317",2021-03-31,"Oklahoma","Cumulative from 2020, Quarter 2 through 2021, Quarter 1","3/2021",114.920428653199,252.673535116283,109.869987181835,192.705076266348,303.110173958882,235.6121392116,NA
"318",2021-06-30,"Oklahoma","Cumulative from 2020, Quarter 2 through 2021, Quarter 2","6/2021",120.224448437193,265.722403126983,118.487241078449,205.28018706327,329.46758039009,246.608932203601,NA
"319",2021-09-30,"Oklahoma","Cumulative from 2020, Quarter 2 through 2021, Quarter 3","9/2021",156.247582803484,347.57439337592,142.184689294139,269.515212485386,382.182393252504,319.179966806843,NA
"320",2021-12-31,"Oklahoma","Cumulative from 2020, Quarter 2 through 2021, Quarter 4","12/2021",181.883678426121,389.686649228634,163.727824035675,308.260148454281,461.254612546125,369.796411145913,NA
"321",2022-03-31,"Oklahoma","Cumulative from 2020, Quarter 2 through 2022, Quarter 1","3/2022",208.403777346089,460.269162559239,190.656742462596,376.233720329536,513.96942540854,454.612101775709,NA
"322",2020-06-30,"Oregon","2020, Quarter 2","6/2020",5.51880186811443,NA,5.44929431638603,NA,NA,6.09411075241112,NA
"323",2020-09-30,"Oregon","Cumulative from 2020, Quarter 2 through 2020, Quarter 3","9/2020",15.0042425789361,32.3645543400867,10.4031982403733,14.4246372804751,NA,13.3565225298959,NA
"324",2020-12-31,"Oregon","Cumulative from 2020, Quarter 2 through 2020, Quarter 4","12/2020",32.4229609751723,71.2020195481908,33.1911562907149,42.0718587347189,84.7409750861533,39.7853862592643,NA
"325",2021-03-31,"Oregon","Cumulative from 2020, Quarter 2 through 2021, Quarter 1","3/2021",45.5301154119441,103.566573888278,41.1174025690946,56.496496015194,107.338568442461,59.2675952449517,NA
"326",2021-06-30,"Oregon","Cumulative from 2020, Quarter 2 through 2021, Quarter 2","6/2021",52.2561551887085,144.561676052387,45.0805257082844,73.3252395090815,124.286763459692,70.7295755720254,NA
"327",2021-09-30,"Oregon","Cumulative from 2020, Quarter 2 through 2021, Quarter 3","9/2021",71.2270366103519,224.394243424601,57.9606759106514,98.5683547499129,163.83255183323,114.367197643695,NA
"328",2021-12-31,"Oregon","Cumulative from 2020, Quarter 2 through 2021, Quarter 4","12/2021",90.0254554736167,274.019893412734,68.8592645434234,133.427894844394,225.975933563076,150.300348090554,NA
"329",2022-03-31,"Oregon","Cumulative from 2020, Quarter 2 through 2022, Quarter 1","3/2022",103.649997585524,317.17263253285,85.2071474925815,163.479222512051,265.521721936614,187.149193935444,NA
"330",2020-06-30,"Pennsylvania","2020, Quarter 2","6/2020",40.672963228736,NA,35.2017161871986,113.24312206114,0,51.4013544937481,NA
"331",2020-09-30,"Pennsylvania","Cumulative from 2020, Quarter 2 through 2020, Quarter 3","9/2020",47.9359923767246,NA,38.9289567246667,126.392545498442,0,63.2672018420117,NA
"332",2020-12-31,"Pennsylvania","Cumulative from 2020, Quarter 2 through 2020, Quarter 4","12/2020",76.9881089686789,NA,70.4034323743972,184.379347213759,NA,152.167543270859,NA
"333",2021-03-31,"Pennsylvania","Cumulative from 2020, Quarter 2 through 2021, Quarter 1","3/2021",103.231854290078,NA,102.913252617869,230.797530495166,NA,221.263764694636,NA
"334",2021-06-30,"Pennsylvania","Cumulative from 2020, Quarter 2 through 2021, Quarter 2","6/2021",115.530583647338,58.713637576728,115.130318824014,262.629194881641,NA,240.434069736271,NA
"335",2021-09-30,"Pennsylvania","Cumulative from 2020, Quarter 2 through 2021, Quarter 3","9/2021",123.665176293086,74.7264478249266,119.064628280231,277.64684241386,NA,259.334224137752,NA
"336",2021-12-31,"Pennsylvania","Cumulative from 2020, Quarter 2 through 2021, Quarter 4","12/2021",145.744784902971,128.102481985588,130.453418811383,313.071245444407,NA,335.651779981006,NA
"337",2022-03-31,"Pennsylvania","Cumulative from 2020, Quarter 2 through 2022, Quarter 1","3/2022",171.213807115251,170.803309314118,150.539103929961,366.028213058024,NA,395.427804319501,NA
"338",2020-06-30,"Rhode Island","2020, Quarter 2","6/2020",43.6332315224598,NA,45.6265600257656,86.2985622043118,NA,108.519876868602,NA
"339",2020-09-30,"Rhode Island","Cumulative from 2020, Quarter 2 through 2020, Quarter 3","9/2020",53.8332077225153,NA,53.6783059126654,100.167973987148,NA,121.85155707359,NA
"340",2020-12-31,"Rhode Island","Cumulative from 2020, Quarter 2 through 2020, Quarter 4","12/2020",91.2331204560523,NA,101.988781234064,146.3993465966,NA,213.973467290056,NA
"341",2021-03-31,"Rhode Island","Cumulative from 2020, Quarter 2 through 2021, Quarter 1","3/2021",121.266383711771,NA,161.034917737996,177.220261669569,NA,292.897014103584,NA
"342",2021-06-30,"Rhode Island","Cumulative from 2020, Quarter 2 through 2021, Quarter 2","6/2021",126.933037156247,269.118636465575,177.138409511796,189.548627698756,NA,303.962308673724,NA
"343",2021-09-30,"Rhode Island","Cumulative from 2020, Quarter 2 through 2021, Quarter 3","9/2021",129.199698534037,291.545189504373,179.822324807429,198.794902220647,NA,316.494088066413,NA
"344",2021-12-31,"Rhode Island","Cumulative from 2020, Quarter 2 through 2021, Quarter 4","12/2021",145.066328178568,313.971742543171,193.241901285595,215.74640551078,NA,349.956605380933,NA
"345",2022-03-31,"Rhode Island","Cumulative from 2020, Quarter 2 through 2022, Quarter 1","3/2022",160.932957823098,336.398295581969,214.713223650662,241.944183322803,NA,402.083474982436,NA
"346",2020-06-30,"South Carolina","2020, Quarter 2","6/2020",8.43589190810502,NA,NA,29.8003595033566,NA,12.3063744304909,NA
"347",2020-09-30,"South Carolina","Cumulative from 2020, Quarter 2 through 2020, Quarter 3","9/2020",34.056008073461,52.4961940259331,25.0166777851901,102.110055357089,NA,58.6664173218253,NA
"348",2020-12-31,"South Carolina","Cumulative from 2020, Quarter 2 through 2020, Quarter 4","12/2020",45.3038639509344,83.993910441493,46.9062708472315,144.108111029712,NA,105.961503368418,NA
"349",2021-03-31,"South Carolina","Cumulative from 2020, Quarter 2 through 2021, Quarter 1","3/2021",67.7995757058811,125.990865662239,74.0076717811875,222.918375500599,NA,180.071214093212,NA
"350",2021-06-30,"South Carolina","Cumulative from 2020, Quarter 2 through 2021, Quarter 2","6/2021",73.7359440856587,152.238962675206,79.2194796531021,238.621996317318,NA,192.317263158847,NA
"351",2021-09-30,"South Carolina","Cumulative from 2020, Quarter 2 through 2021, Quarter 3","9/2021",110.603916128488,215.234395506326,99.0243495663776,300.7791187128,NA,260.515088127817,NA
"352",2021-12-31,"South Carolina","Cumulative from 2020, Quarter 2 through 2021, Quarter 4","12/2021",129.037902149903,262.480970129666,108.405603735824,330.579478216156,NA,303.376259857542,NA
"353",2022-03-31,"South Carolina","Cumulative from 2020, Quarter 2 through 2022, Quarter 1","3/2022",143.722602878826,283.479447740039,129.252835223482,379.078102505933,NA,359.810638679719,NA
"354",2020-06-30,"South Dakota","2020, Quarter 2","6/2020",NA,30.1386377335744,NA,NA,0,9.66646551212244,NA
"355",2020-09-30,"South Dakota","Cumulative from 2020, Quarter 2 through 2020, Quarter 3","9/2020",NA,76.7165324127349,68.2920166632521,NA,0,33.5564445635108,NA
"356",2020-12-31,"South Dakota","Cumulative from 2020, Quarter 2 through 2020, Quarter 4","12/2020",50.4999495000505,275.357553838567,122.925629993854,NA,NA,202.029129203359,NA
"357",2021-03-31,"South Dakota","Cumulative from 2020, Quarter 2 through 2021, Quarter 1","3/2021",63.1249368750631,324.675324675325,129.754831660179,NA,NA,236.966497411459,NA
"358",2021-06-30,"South Dakota","Cumulative from 2020, Quarter 2 through 2021, Quarter 2","6/2021",65.6499343500656,335.634829305715,136.584033326504,NA,NA,247.599609474793,NA
"359",2021-09-30,"South Dakota","Cumulative from 2020, Quarter 2 through 2021, Quarter 3","9/2021",80.7999192000808,361.663652802893,143.413234992829,48.8615264340858,NA,266.242078676744,NA
"360",2021-12-31,"South Dakota","Cumulative from 2020, Quarter 2 through 2021, Quarter 4","12/2021",108.574891425109,431.530494821634,184.388444990781,78.1784422945373,NA,315.817237517486,NA
"361",2022-03-31,"South Dakota","Cumulative from 2020, Quarter 2 through 2022, Quarter 1","3/2022",131.299868700131,497.287522603978,184.388444990781,92.836900224763,NA,356.278300303941,NA
"362",2020-06-30,"Tennessee","2020, Quarter 2","6/2020",15.0837021834277,NA,9.82652405608678,19.346051183377,0,6.57334626883402,NA
"363",2020-09-30,"Tennessee","Cumulative from 2020, Quarter 2 through 2020, Quarter 3","9/2020",37.091070942855,NA,17.3853887146151,65.1839922755226,NA,34.2922763181341,NA
"364",2020-12-31,"Tennessee","Cumulative from 2020, Quarter 2 through 2020, Quarter 4","12/2020",59.5929873148537,NA,37.0384368267886,134.72520328604,NA,119.963569406221,NA
"365",2021-03-31,"Tennessee","Cumulative from 2020, Quarter 2 through 2021, Quarter 1","3/2021",82.8367251057096,51.2741629492899,71.8092142560187,193.199078709671,NA,190.389450967193,NA
"366",2021-06-30,"Tennessee","Cumulative from 2020, Quarter 2 through 2021, Quarter 2","6/2021",90.0076654879949,61.5289955391478,78.6121924486942,214.288017387046,NA,207.416793711763,NA
"367",2021-09-30,"Tennessee","Cumulative from 2020, Quarter 2 through 2021, Quarter 3","9/2021",123.63690314285,117.930574783367,95.2416946974564,292.892243366352,312.174817898023,284.396222305819,NA
"368",2021-12-31,"Tennessee","Cumulative from 2020, Quarter 2 through 2021, Quarter 4","12/2021",148.858831383991,158.949905142799,114.89474280963,326.094250127013,390.218522372529,336.666204684499,NA
"369",2022-03-31,"Tennessee","Cumulative from 2020, Quarter 2 through 2022, Quarter 1","3/2022",164.931628792562,174.332154027585,130.768358592539,375.679399331254,468.262226847034,410.477755558635,NA
"370",2020-06-30,"Texas","2020, Quarter 2","6/2020",12.3248171783148,NA,7.00751572434136,18.5120287761681,NA,10.0119684356621,NA
"371",2020-09-30,"Texas","Cumulative from 2020, Quarter 2 through 2020, Quarter 3","9/2020",84.785504988643,35.5778789305708,22.2013815939413,56.6791483463099,37.4784498913125,46.2270702750836,NA
"372",2020-12-31,"Texas","Cumulative from 2020, Quarter 2 through 2020, Quarter 4","12/2020",139.08825604008,66.9701250457803,41.1937139309413,96.7978372151441,74.956899782625,108.870762689043,NA
"373",2021-03-31,"Texas","Cumulative from 2020, Quarter 2 through 2021, Quarter 1","3/2021",204.603939305792,97.3159629571496,72.6292984887343,152.222405298009,116.183194663069,184.064904276313,NA
"374",2021-06-30,"Texas","Cumulative from 2020, Quarter 2 through 2021, Quarter 2","6/2021",217.287980857104,102.548003976351,78.4579797921584,164.79608749387,131.174574619594,195.621671845084,NA
"375",2021-09-30,"Texas","Cumulative from 2020, Quarter 2 through 2021, Quarter 3","9/2021",270.307787719265,140.218699314603,91.6216308257342,223.621962068742,209.87931939135,269.354516955089,NA
"376",2021-12-31,"Texas","Cumulative from 2020, Quarter 2 through 2021, Quarter 4","12/2021",297.942405556277,176.842986449014,99.8079809709928,249.159640320202,258.601304250056,305.152105515292,NA
"377",2022-03-31,"Texas","Cumulative from 2020, Quarter 2 through 2022, Quarter 1","3/2022",330.922624181941,212.420865379585,116.50813526732,283.981212521157,314.818979087025,362.393176096162,NA
"378",2020-06-30,"Utah","2020, Quarter 2","6/2020",9.96507981604887,39.8340248962656,NA,NA,32.7195930872423,4.08346118927834,NA
"379",2020-09-30,"Utah","Cumulative from 2020, Quarter 2 through 2020, Quarter 3","9/2020",23.7465731786696,122.821576763485,26.6889883660273,NA,83.2862369493441,11.4574784825382,NA
"380",2020-12-31,"Utah","Cumulative from 2020, Quarter 2 through 2020, Quarter 4","12/2020",58.5183410474359,239.004149377593,54.5911125668741,39.4269943487975,163.597965436212,46.6228190154498,NA
"381",2021-03-31,"Utah","Cumulative from 2020, Quarter 2 through 2021, Quarter 1","3/2021",77.6004087802954,308.713692946058,83.7063726025403,49.9408595084768,214.164609298313,68.7052256409647,NA
"382",2021-06-30,"Utah","Cumulative from 2020, Quarter 2 through 2021, Quarter 2","6/2021",84.1731209993915,315.352697095436,93.4114592810957,60.4547246681561,237.960676998126,74.0969802209827,NA
"383",2021-09-30,"Utah","Cumulative from 2020, Quarter 2 through 2021, Quarter 3","9/2021",103.043165757441,375.103734439834,101.903410124832,73.5970561177553,321.24691394747,95.9018700666437,NA
"384",2021-12-31,"Utah","Cumulative from 2020, Quarter 2 through 2021, Quarter 4","12/2021",124.669509188016,507.883817427386,116.461040142665,94.6247864371139,371.813557809572,130.115724497199,NA
"385",2022-03-31,"Utah","Cumulative from 2020, Quarter 2 through 2022, Quarter 1","3/2022",143.115507996446,567.634854771784,133.444941830137,110.395584176633,407.507659359291,155.211170446842,NA
"386",2020-06-30,"Vermont","2020, Quarter 2","6/2020",0,0,NA,0,NA,10.2515273038136,NA
"387",2020-09-30,"Vermont","Cumulative from 2020, Quarter 2 through 2020, Quarter 3","9/2020",0,0,NA,0,NA,10.5990367039428,NA
"388",2020-12-31,"Vermont","Cumulative from 2020, Quarter 2 through 2020, Quarter 4","12/2020",0,NA,NA,NA,NA,24.8469221092431,NA
"389",2021-03-31,"Vermont","Cumulative from 2020, Quarter 2 through 2021, Quarter 1","3/2021",NA,NA,NA,NA,NA,37.1835058138323,NA
"390",2021-06-30,"Vermont","Cumulative from 2020, Quarter 2 through 2021, Quarter 2","6/2021",NA,NA,NA,NA,NA,41.1798639153189,NA
"391",2021-09-30,"Vermont","Cumulative from 2020, Quarter 2 through 2021, Quarter 3","9/2021",NA,NA,NA,NA,NA,52.126410019391,NA
"392",2021-12-31,"Vermont","Cumulative from 2020, Quarter 2 through 2021, Quarter 4","12/2021",NA,NA,NA,NA,0,77.494596228828,NA
"393",2022-03-31,"Vermont","Cumulative from 2020, Quarter 2 through 2022, Quarter 1","3/2022",NA,NA,NA,NA,0,103.03653713833,NA
"394",2020-06-30,"Virginia","2020, Quarter 2","6/2020",28.6448864201024,NA,20.4026342811082,30.9056762411397,0,22.4448062679994,NA
"395",2020-09-30,"Virginia","Cumulative from 2020, Quarter 2 through 2020, Quarter 3","9/2020",39.0505798543437,NA,25.2524407905519,59.012806995877,0,36.3483296046612,NA
"396",2020-12-31,"Virginia","Cumulative from 2020, Quarter 2 through 2020, Quarter 4","12/2020",56.9390191289382,NA,38.2967479538834,92.5345148873494,0,74.0755210278342,NA
"397",2021-03-31,"Virginia","Cumulative from 2020, Quarter 2 through 2021, Quarter 1","3/2021",80.4395177837978,52.5440056046939,65.7232399383238,154.954246823195,NA,125.284916898679,NA
"398",2021-06-30,"Virginia","Cumulative from 2020, Quarter 2 through 2021, Quarter 2","6/2021",87.2207562016179,56.9226727384184,72.2453935199896,171.928033577679,NA,136.430716598317,NA
"399",2021-09-30,"Virginia","Cumulative from 2020, Quarter 2 through 2021, Quarter 3","9/2021",95.4050094645043,74.4373412733164,74.7539141283225,201.373599130261,NA,161.805604230654,NA
"400",2021-12-31,"Virginia","Cumulative from 2020, Quarter 2 through 2021, Quarter 4","12/2021",105.226113379968,78.8160084070409,81.2760677099883,229.176540158215,NA,198.939119037524,NA
"401",2022-03-31,"Virginia","Cumulative from 2020, Quarter 2 through 2022, Quarter 1","3/2022",120.776194579452,122.602679744286,94.4876095805419,272.675671088166,NA,247.467394705707,NA
"402",2020-06-30,"Washington","2020, Quarter 2","6/2020",16.057690904048,26.3824398480371,15.4266483170745,12.5599010666254,19.9127459676689,17.4946970417208,NA
"403",2020-09-30,"Washington","Cumulative from 2020, Quarter 2 through 2020, Quarter 3","9/2020",29.4877596601609,60.1519628535247,20.5688644227659,20.6111196990777,61.5484875364313,27.1771741349671,NA
"404",2020-12-31,"Washington","Cumulative from 2020, Quarter 2 through 2020, Quarter 4","12/2020",45.4481312253965,100.253271422541,35.5895483104437,39.9340444169629,110.425227638891,51.393107790712,NA
"405",2021-03-31,"Washington","Cumulative from 2020, Quarter 2 through 2021, Quarter 1","3/2021",58.6835613038845,140.354579991558,52.6400543451049,52.8159942288865,157.491718107927,70.913916739269,NA
"406",2021-06-30,"Washington","Cumulative from 2020, Quarter 2 through 2021, Quarter 2","6/2021",66.6637470865023,163.57112705783,59.6767711213144,66.9861390220024,193.696710776416,80.2262387726126,NA
"407",2021-09-30,"Washington","Cumulative from 2020, Quarter 2 through 2021, Quarter 3","9/2021",84.7651441056109,216.336006753905,69.8258818562318,86.9531612304838,275.157944280516,111.202372732898,NA
"408",2021-12-31,"Washington","Cumulative from 2020, Quarter 2 through 2021, Quarter 4","12/2021",100.238918976784,268.045588856057,77.8098489677001,106.598134693667,336.706431816948,142.626589134118,NA
"409",2022-03-31,"Washington","Cumulative from 2020, Quarter 2 through 2022, Quarter 1","3/2022",113.863626410522,320.810468552132,91.6126395671878,130.751790591024,403.685668253652,175.648316846497,NA
"410",2020-06-30,"West Virginia","2020, Quarter 2","6/2020",0,0,NA,NA,0,5.7993628026428,NA
"411",2020-09-30,"West Virginia","Cumulative from 2020, Quarter 2 through 2020, Quarter 3","9/2020",0,NA,NA,20.5722243321939,0,20.8777060895141,NA
"412",2020-12-31,"West Virginia","Cumulative from 2020, Quarter 2 through 2020, Quarter 4","12/2020",NA,NA,NA,74.376503354855,0,91.4467945090412,NA
"413",2021-03-31,"West Virginia","Cumulative from 2020, Quarter 2 through 2021, Quarter 1","3/2021",NA,NA,NA,132.928218761869,NA,156.216520125926,NA
"414",2021-06-30,"West Virginia","Cumulative from 2020, Quarter 2 through 2021, Quarter 2","6/2021",34.3760742523204,NA,NA,159.830358273199,NA,175.629124033719,NA
"415",2021-09-30,"West Virginia","Cumulative from 2020, Quarter 2 through 2021, Quarter 3","9/2021",53.1266602081315,NA,73.0508699694515,196.227370553235,NA,231.547190636044,NA
"416",2021-12-31,"West Virginia","Cumulative from 2020, Quarter 2 through 2021, Quarter 4","12/2021",93.7529297790556,NA,99.6148226856156,253.196607165464,NA,318.903908221116,NA
"417",2022-03-31,"West Virginia","Cumulative from 2020, Quarter 2 through 2022, Quarter 1","3/2022",103.128222756961,NA,126.17877540178,327.573110520319,NA,396.920599397721,NA
"418",2020-06-30,"Wisconsin","2020, Quarter 2","6/2020",21.3738951927526,NA,12.8022442890858,51.9797868292866,0,10.3970700715651,NA
"419",2020-09-30,"Wisconsin","Cumulative from 2020, Quarter 2 through 2020, Quarter 3","9/2020",35.7014513109714,23.2427511669798,22.264772676671,63.5010797862934,NA,20.091059585012,NA
"420",2020-12-31,"Wisconsin","Cumulative from 2020, Quarter 2 through 2020, Quarter 4","12/2020",78.2143637273255,151.077882585369,59.0016475931781,114.141181388021,NA,113.472940985975,NA
"421",2021-03-31,"Wisconsin","Cumulative from 2020, Quarter 2 through 2021, Quarter 1","3/2021",91.1326520306375,185.942009335838,74.5869884668477,136.379956165499,NA,144.387180071714,NA
"422",2021-06-30,"Wisconsin","Cumulative from 2020, Quarter 2 through 2021, Quarter 2","6/2021",97.4743571977179,197.563384919328,78.4833236852652,148.43712321353,NA,151.758873196226,NA
"423",2021-09-30,"Wisconsin","Cumulative from 2020, Quarter 2 through 2021, Quarter 3","9/2021",107.339231902065,220.806136086308,92.9554259251013,172.015583218567,NA,170.102884121671,NA
"424",2021-12-31,"Wisconsin","Cumulative from 2020, Quarter 2 through 2021, Quarter 4","12/2021",132.001418662934,276.976118073176,122.45624972169,219.172503228641,NA,225.284055198215,NA
"425",2022-03-31,"Wisconsin","Cumulative from 2020, Quarter 2 through 2022, Quarter 1","3/2022",154.784581670593,321.524724476554,145.277641715278,263.114178692574,NA,266.1479494549,NA
"426",2020-06-30,"Wyoming","2020, Quarter 2","6/2020",NA,NA,0,0,0,NA,NA
"427",2020-09-30,"Wyoming","Cumulative from 2020, Quarter 2 through 2020, Quarter 3","9/2020",NA,114.857658544589,0,0,0,4.93027765680337,NA
"428",2020-12-31,"Wyoming","Cumulative from 2020, Quarter 2 through 2020, Quarter 4","12/2020",68.0170540320841,328.164738698827,NA,NA,0,76.2138754447521,NA
"429",2021-03-31,"Wyoming","Cumulative from 2020, Quarter 2 through 2021, Quarter 1","3/2021",91.2423895552348,369.18533103618,NA,NA,0,105.179256678472,NA
"430",2021-06-30,"Wyoming","Cumulative from 2020, Quarter 2 through 2021, Quarter 2","6/2021",102.85505731681,410.205923373533,NA,NA,0,112.780101399377,NA
"431",2021-09-30,"Wyoming","Cumulative from 2020, Quarter 2 through 2021, Quarter 3","9/2021",147.646775825744,484.04298958077,NA,NA,0,165.164301502913,NA
"432",2021-12-31,"Wyoming","Cumulative from 2020, Quarter 2 through 2021, Quarter 4","12/2021",209.028019708356,623.513003527771,NA,NA,NA,245.897598133068,NA
"433",2022-03-31,"Wyoming","Cumulative from 2020, Quarter 2 through 2022, Quarter 1","3/2022",232.253355231507,672.737714332595,NA,165.892501658925,NA,277.53354643089,NA
